Event ID,Event,Begin Date,End Date,Summary,Estimated Cost (Billions),Deaths,State,Category
17,South/ Southeast Tornadoes,4/26/16,5/2/16,Large outbreak of tornadoes affects numerous states across the South and Southeast. Additional damage also from large hail and straight-line wind during the multi-day thunderstorm event.,$2.5 CI,6,MD,Severe Storm
17,South/ Southeast Tornadoes,4/26/16,5/2/16,Large outbreak of tornadoes affects numerous states across the South and Southeast. Additional damage also from large hail and straight-line wind during the multi-day thunderstorm event.,$2.5 CI,6,MO,Severe Storm
17,South/ Southeast Tornadoes,4/26/16,5/2/16,Large outbreak of tornadoes affects numerous states across the South and Southeast. Additional damage also from large hail and straight-line wind during the multi-day thunderstorm event.,$2.5 CI,6,NC,Severe Storm
17,South/ Southeast Tornadoes,4/26/16,5/2/16,Large outbreak of tornadoes affects numerous states across the South and Southeast. Additional damage also from large hail and straight-line wind during the multi-day thunderstorm event.,$2.5 CI,6,OK,Severe Storm
17,South/ Southeast Tornadoes,4/26/16,5/2/16,Large outbreak of tornadoes affects numerous states across the South and Southeast. Additional damage also from large hail and straight-line wind during the multi-day thunderstorm event.,$2.5 CI,6,TX,Severe Storm
17,South/ Southeast Tornadoes,4/26/16,5/2/16,Large outbreak of tornadoes affects numerous states across the South and Southeast. Additional damage also from large hail and straight-line wind during the multi-day thunderstorm event.,$2.5 CI,6,VA,Severe Storm
18,Houston Flooding,4/17/16,4/18/16,"A period of extreme rainfall up to 17 inches created widespread urban flooding in Houston and surrounding suburbs. Thousands of homes and businesses were damaged and more than 1,800 high water rescues were conducted. This represents the most widespread flooding event to affect Houston since Tropical Storm Allison in 2001.",$2.8 CI,8,TX,Flooding
19,North/ Central Texas Hail Storm,4/10/16,4/12/16,"Widespread severe hail damage across north and central Texas including the cities of Plano, Wylie, Frisco, Allen and San Antonio. The damage in San Antonio was particularly severe as the National Weather Service verified reports of hail size reaching 4.5 inches in diameter. This ranks as one of the most costly hail events to affect the United States.",$3.6 CI,0,FL,Severe Storm
19,North/ Central Texas Hail Storm,4/10/16,4/12/16,"Widespread severe hail damage across north and central Texas including the cities of Plano, Wylie, Frisco, Allen and San Antonio. The damage in San Antonio was particularly severe as the National Weather Service verified reports of hail size reaching 4.5 inches in diameter. This ranks as one of the most costly hail events to affect the United States.",$3.6 CI,0,TX,Severe Storm
20,North Texas Hail Storm,3/23/16,3/24/16,"Large hail and strong winds caused considerable damage in heavily populated areas of north Texas. This damage was most notable in the cities of Dallas, Fort Worth and Plano.",$2.1 CI,0,OK,Severe Storm
20,North Texas Hail Storm,3/23/16,3/24/16,"Large hail and strong winds caused considerable damage in heavily populated areas of north Texas. This damage was most notable in the cities of Dallas, Fort Worth and Plano.",$2.1 CI,0,TX,Severe Storm
21,Southern Severe Weather,3/17/16,3/18/16,"Severe hail impacts the Fort Worth and Arlington metro region in Texas. Additional large hail and high wind damage occurred in other locations of Texas, Louisiana and Mississippi.",$1.2 CI,1,LA,Severe Storm
21,Southern Severe Weather,3/17/16,3/18/16,"Severe hail impacts the Fort Worth and Arlington metro region in Texas. Additional large hail and high wind damage occurred in other locations of Texas, Louisiana and Mississippi.",$1.2 CI,1,MS,Severe Storm
21,Southern Severe Weather,3/17/16,3/18/16,"Severe hail impacts the Fort Worth and Arlington metro region in Texas. Additional large hail and high wind damage occurred in other locations of Texas, Louisiana and Mississippi.",$1.2 CI,1,TX,Severe Storm
22,Texas and Louisiana Flooding,3/8/16,3/12/16,"Multiple days of heavy rainfall averaging 15 to 20 inches led to widespread flooding along the Sabine River basin on the Texas and Louisiana border. This prompted numerous evacuations, high-water rescues and destruction, as more than 1,000 homes and businesses were damaged or destroyed.",$2.4 CI,5,LA,Flooding
22,Texas and Louisiana Flooding,3/8/16,3/12/16,"Multiple days of heavy rainfall averaging 15 to 20 inches led to widespread flooding along the Sabine River basin on the Texas and Louisiana border. This prompted numerous evacuations, high-water rescues and destruction, as more than 1,000 homes and businesses were damaged or destroyed.",$2.4 CI,5,TX,Flooding
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,AL,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,CT,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,FL,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,GA,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,IL,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,LA,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,MA,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,MD,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,MI,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,MS,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,NC,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,NJ,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,NY,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,PA,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,SC,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,TX,Severe Storm
23,Southeast and Eastern Tornadoes,2/22/16,2/24/16,"Early outbreak of tornadoes and severe weather across many southern and eastern states including (AL,CT,FL,GA,LA,MA,MD,MS,NC,NJ,NY,PA,SC,TX,VA). There were at least 50 confirmed tornadoes causing widespread damage.",$1.1 CI,10,VA,Severe Storm
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,AZ,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,CA,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,ID,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,MT,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,NV,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,OR,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,UT,Drought
24,Western Drought,1/1/15,12/31/15,"Drought conditions were present across numerous western states (CA, NV, OR, WA, ID, MT, UT, AZ) with the most severe conditions continuing to plague California for all of 2015. The agriculture sector was again impacted by a lack of rainfall resulting in hundreds of thousands of acres of farmland remaining fallow and requiring excess groundwater pumping to irrigate existing agriculture interests. Wildfire conditions were further enhanced by the ongoing drought. California experienced extensive damage from both drought and wildfire impacts. Drought conditions did improve dramatically across Texas and Oklahoma, in the form of several major flood events.",$4.7 CI,0,WA,Drought
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,AR,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,IL,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,KY,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,MO,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,MS,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,NM,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,OK,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,TN,Severe Storm
25,Texas Tornadoes and Midwest Flooding,12/26/15,12/29/15,"A powerful storm system packing unseasonably strong tornadoes caused widespread destruction in the Dallas metropolitan region, damaging well over 1,000 homes and businesses. This same potent system also produced intense rainfall over several Midwestern states triggering historic flooding that has approached or broken records at river gauges in several states (MO, IL, AR, TN, MS, LA). The flooding has overtopped levees and caused damage in numerous areas. This historic storm also produced high wind, snow and ice impacts from New Mexico through the Midwest and into New England. Overall, the storm caused at least 50 deaths from the combined impact of tornadoes, flooding and winter weather.",$2.1 CI,50,TX,Severe Storm
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,AK,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,CA,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,CO,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,ID,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,MT,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,ND,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,OR,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,TX,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,WA,Wildfire
26,Western and Alaskan Wildfires,6/1/15,11/30/15,"Wildfires burned over 10.1 million acres across the U.S. in 2015, surpassing 2006 for the highest annual total of U.S. acreage burned since record-keeping began in 1960. The most costly wildfires occurred in California where over 2,500 structures were destroyed due to the Valley and Butte wildfires with the insured losses alone exceeding 1.0 (1.1) billion. The most extensive wildfires occurred in Alaska where over 5 million acres burned within the state. There was extensive burnt acreage across other western states, most notably (OR, WA, ID, MT, ND, CO, WY, TX).",$3.2 CI,12,WY,Wildfire
27,South Carolina and East Coast Flooding,10/1/15,10/5/15,"Historic levels of flooding impacted South Carolina causing widespread damage to many homes, businesses, public buildings and infrastructure. This interrupted commerce and closed major transportation corridors (such as I-95) for weeks as rivers slowly receded. Locally extreme rainfall totals exceeding 20-inches were common resulting from the convergence of a powerful low pressure system / frontal boundary and copious moisture from Hurricane Joaquin in the Atlantic.",$2.1 CI,25,MD,Flooding
27,South Carolina and East Coast Flooding,10/1/15,10/5/15,"Historic levels of flooding impacted South Carolina causing widespread damage to many homes, businesses, public buildings and infrastructure. This interrupted commerce and closed major transportation corridors (such as I-95) for weeks as rivers slowly receded. Locally extreme rainfall totals exceeding 20-inches were common resulting from the convergence of a powerful low pressure system / frontal boundary and copious moisture from Hurricane Joaquin in the Atlantic.",$2.1 CI,25,NC,Flooding
27,South Carolina and East Coast Flooding,10/1/15,10/5/15,"Historic levels of flooding impacted South Carolina causing widespread damage to many homes, businesses, public buildings and infrastructure. This interrupted commerce and closed major transportation corridors (such as I-95) for weeks as rivers slowly receded. Locally extreme rainfall totals exceeding 20-inches were common resulting from the convergence of a powerful low pressure system / frontal boundary and copious moisture from Hurricane Joaquin in the Atlantic.",$2.1 CI,25,NJ,Flooding
27,South Carolina and East Coast Flooding,10/1/15,10/5/15,"Historic levels of flooding impacted South Carolina causing widespread damage to many homes, businesses, public buildings and infrastructure. This interrupted commerce and closed major transportation corridors (such as I-95) for weeks as rivers slowly receded. Locally extreme rainfall totals exceeding 20-inches were common resulting from the convergence of a powerful low pressure system / frontal boundary and copious moisture from Hurricane Joaquin in the Atlantic.",$2.1 CI,25,SC,Flooding
27,South Carolina and East Coast Flooding,10/1/15,10/5/15,"Historic levels of flooding impacted South Carolina causing widespread damage to many homes, businesses, public buildings and infrastructure. This interrupted commerce and closed major transportation corridors (such as I-95) for weeks as rivers slowly receded. Locally extreme rainfall totals exceeding 20-inches were common resulting from the convergence of a powerful low pressure system / frontal boundary and copious moisture from Hurricane Joaquin in the Atlantic.",$2.1 CI,25,VA,Flooding
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,CO,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,CT,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,IA,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,IL,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,MD,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,MI,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,NJ,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,NY,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,PA,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,SD,Severe Storm
28,Central and Northeast Severe Weather,6/21/15,6/25/15,"Severe storms across numerous Central and Northeast states (CO, CT, IA, IL, MD, MI, NJ, NY, PA, SD, VA, WI) with widespread hail and high wind damage.",$1.2 CI,1,VA,Severe Storm
